Masters in Financial Engineering (MFE),230W,Accounting and Taxation of Derivatives,1 Unit,Masters in Financial Engineering,Graduate,Summer,Letter grade. Qualified students may select to take this course pass/not pass. ,2.5 hours of Lecture and  2.5 hours of Lecture per week for 8 weeks. ,This course provides a framework to allow students the understanding of the accounting and tax issues related to derivatives and hedging. It also fulfills the needs of students seeking jobs in the corporate sector and/or seeking securities-structuring assignments in the financial services sector. A basic understanding of financial accounting is required.
Masters in Financial Engineering (MFE),230X,High Frequency Finance,1 or 2 Units,Masters in Financial Engineering,Graduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture per week per unit. 3 hours of lecture per week per unit. 3 hours of lecture per week per unit. 3 hours of lecture per week per unit. ,This course introduces basic concepts of high frequency finance and discusses recent developments in market microstructure&#44; electronic trading&#44; and high frequency data modeling. Topics include trading basics and price discovery&#44; distributional properties of financial time series&#44; tick data analysis&#44; trade direction algorithms&#44; trading benchmarks&#44; sources of risk&#44; and trading strategies (including back-testing challenges&#44; benchmark and hedging strategies&#44; and arbitrage and program trading).
Media Studies (MEDIAST),39Q,Freshman/Sophomore Seminar,2 - 4 Units,Media Studies,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of lecture per week per unit. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty&#44; but the suggested limit is 25.
Media Studies (MEDIAST),39R,Freshman/Sophomore Seminar,2 - 4 Units,Media Studies,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of lecture per week per unit. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty&#44; but the suggested limit is 25.
Media Studies (MEDIAST),39S,Freshman/Sophomore Seminar,2 - 4 Units,Media Studies,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of lecture per week per unit. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty&#44; but the suggested limit is 25.
Media Studies (MEDIAST),39T,Freshman/Sophomore Seminar,2 - 4 Units,Media Studies,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of lecture per week per unit. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small-seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollment limits are set by the faculty&#44; but the suggested limit is 25.
Materials Science and Engineering (MAT SCI),MAT SCI 39R,Freshman/Sophomore Seminar,1.5 - 4 Units,Materials Science and Engineering,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of seminar per week per unit for 14 weeks. 1.5 hours of seminar per week per unit for 10 weeks. 2 hours of seminar per week for 8 weeks. 2.5 hours of seminar per week for 6 weeks. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollments limits are set by the faculty&#44; but the suggested limit is 25.
Materials Science and Engineering (MAT SCI),MAT SCI 39S,Freshman/Sophomore Seminar,1.5 - 4 Units,Materials Science and Engineering,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of seminar per week per unit for 14 weeks. 1.5 hours of seminar per week per unit for 10 weeks. 2 hours of seminar per week for 8 weeks. 2.5 hours of seminar per week for 6 weeks. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollments limits are set by the faculty&#44; but the suggested limit is 25.
Materials Science and Engineering (MAT SCI),MAT SCI 39T,Freshman/Sophomore Seminar,1.5 - 4 Units,Materials Science and Engineering,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of seminar per week per unit for 14 weeks. 1.5 hours of seminar per week per unit for 10 weeks. 2 hours of seminar per week for 8 weeks. 2.5 hours of seminar per week for 6 weeks. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollments limits are set by the faculty&#44; but the suggested limit is 25.
Materials Science and Engineering (MAT SCI),MAT SCI 39U,Freshman/Sophomore Seminar,1.5 - 4 Units,Materials Science and Engineering,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of seminar per week per unit for 14 weeks. 1.5 hours of seminar per week per unit for 10 weeks. 2 hours of seminar per week for 8 weeks. 2.5 hours of seminar per week for 6 weeks. ,Freshman and sophomore seminars offer lower division students the opportunity to explore an intellectual topic with a faculty member and a group of peers in a small seminar setting. These seminars are offered in all campus departments; topics vary from department to department and from semester to semester. Enrollments limits are set by the faculty&#44; but the suggested limit is 25.
Molecular and Cell Biology (MCELLBI),C64/PSYCH C64,Exploring the Brain: Introduction to Neuroscience,3 Units,Molecular and Cell Biology; Psychology,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,2 hours of lecture and 1 hour of discussion per week. ,High school chemistry or Chemistry 1A; high school biology or Biology 1A. Biology 1AL is not required.
Molecular and Cell Biology (MCELLBI),84B,Sophomore Seminar,1 or 2 Units,Molecular and Cell Biology,Undergraduate,Fall&#44; spring and summer,The grading option will be decided by the instructor when the class is offered.,unit(s):1 hour of seminar per week;  2 unit(s):2 hours of seminar per week.  unit(s):3 hours of seminar per week;  2 unit(s):4 hours of seminar per week for 8 weeks.  unit(s):4 hours of seminar per week;  2 unit(s):6 hours of seminar per week for 6 weeks. ,At discretion of instructor.
Molecular and Cell Biology (MCELLBI),90A,Freshman Seminars: Biochemistry and Molecular Biology,1 Unit,Molecular and Cell Biology,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of Seminar per week for 15 weeks. ,Open to freshmen only.
Molecular and Cell Biology (MCELLBI),90B,Freshman Seminars: Cell and Developmental Biology,1 Unit,Molecular and Cell Biology,Undergraduate,Fall and spring,The grading option will be decided by the instructor when the class is offered.,1 hour of Seminar per week for 15 weeks. ,Open to freshmen only.
Mathematics (MATH),H53,Honors Multivariable Calculus,4 Units,Mathematics,Undergraduate,Fall and spring,Letter grade. Qualified students may select to take this course pass/not pass. ,3 hours of lecture and 2 hours of discussion/workshop per week; at the discretion of the instructor&#44; an additional hour of discussion/workshop or computer laboratory per week. ,1B.
